dataset,service,fault,instance,budget,policy,avg5_case_policy,top1_case_policy,top3_case_policy,top5_case_policy,total_reduction,post_injection_trace_reduction,post_injection_span_reduction
RE2-OB,recommendationservice,cpu,2,0.1,late_window,0.8,0.0,1.0,1.0,0.44516574025236333,0.900016404199475,0.8996997206009565
RE2-OB,recommendationservice,cpu,2,0.1,latency_service_diversity,0.8,0.0,1.0,1.0,0.44516574025236333,0.900016404199475,0.8312916985672099
RE2-OB,recommendationservice,cpu,2,0.1,latency_topk,0.8,0.0,1.0,1.0,0.44516574025236333,0.900016404199475,0.8306304873077267
RE2-OB,recommendationservice,cpu,2,0.1,random,0.8,0.0,1.0,1.0,0.4451697975412829,0.900016404199475,0.9009689479283705
RE2-OB,recommendationservice,cpu,2,0.1,service_aware_abnormality,0.8,0.0,1.0,1.0,0.44516574025236333,0.900016404199475,0.8453262804132322
RE2-OB,recommendationservice,cpu,2,0.25,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.3709579259139043,0.75,0.6194604913843675
RE2-OB,recommendationservice,cpu,2,0.25,abnormality_topk,0.8,0.0,1.0,1.0,0.3709579259139043,0.75,0.619142314537699
RE2-OB,recommendationservice,cpu,2,0.25,coverage_aware,0.8,0.0,1.0,1.0,0.3709579259139043,0.75,0.6097958696668092
RE2-OB,recommendationservice,cpu,2,0.25,early_window,0.8,0.0,1.0,1.0,0.37099849880309976,0.75,0.7497936822009883
RE2-OB,recommendationservice,cpu,2,0.25,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.3709579259139043,0.75,0.6067781611366868
RE2-OB,recommendationservice,cpu,2,0.25,late_window,0.8,0.0,1.0,1.0,0.3709579259139043,0.75,0.7473626122319111
RE2-OB,recommendationservice,cpu,2,0.25,latency_service_diversity,0.8,0.0,1.0,1.0,0.3709579259139043,0.75,0.5962584391437066
RE2-OB,recommendationservice,cpu,2,0.25,latency_topk,0.8,0.0,1.0,1.0,0.3709579259139043,0.75,0.5956767720958905
RE2-OB,recommendationservice,cpu,2,0.25,random,0.8,0.0,1.0,1.0,0.3709700977806629,0.75,0.7502182494307618
RE2-OB,recommendationservice,cpu,2,0.25,service_aware_abnormality,0.8,0.0,1.0,1.0,0.3709579259139043,0.75,0.619142314537699
RE2-OB,recommendationservice,cpu,2,0.5,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.24729175964620442,0.5,0.24008928837759635
RE2-OB,recommendationservice,cpu,2,0.5,abnormality_topk,0.8,0.0,1.0,1.0,0.24729175964620442,0.5,0.24008928837759635
RE2-OB,recommendationservice,cpu,2,0.5,coverage_aware,0.8,0.0,1.0,1.0,0.24729175964620442,0.5,0.23092678949618684
RE2-OB,recommendationservice,cpu,2,0.5,early_window,0.8,0.0,1.0,1.0,0.24733233253539988,0.5,0.5032613126783531
RE2-OB,recommendationservice,cpu,2,0.5,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.24729175964620442,0.5,0.23014626191920295
RE2-OB,recommendationservice,cpu,2,0.5,late_window,0.8,0.0,1.0,1.0,0.24729175964620442,0.5,0.49673868732164694
RE2-OB,recommendationservice,cpu,2,0.5,latency_service_diversity,0.8,0.0,1.0,1.0,0.24733233253539988,0.5,0.23493880067214856
RE2-OB,recommendationservice,cpu,2,0.5,latency_topk,0.8,0.0,1.0,1.0,0.24733233253539988,0.5,0.23462062382548
RE2-OB,recommendationservice,cpu,2,0.5,random,0.8,0.0,1.0,1.0,0.24731204609080218,0.5,0.500878466387599
RE2-OB,recommendationservice,cpu,2,0.5,service_aware_abnormality,0.8,0.0,1.0,1.0,0.24729175964620442,0.5,0.24008928837759635
RE2-OB,recommendationservice,cpu,2,1.0,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,2,1.0,abnormality_topk,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,2,1.0,coverage_aware,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,2,1.0,early_window,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,2,1.0,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,2,1.0,late_window,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,2,1.0,latency_service_diversity,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,2,1.0,latency_topk,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,2,1.0,random,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,2,1.0,service_aware_abnormality,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,0.05,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.46914623837700764,0.9500366778058521,0.922338396466019
RE2-OB,recommendationservice,cpu,3,0.05,abnormality_topk,0.8,0.0,1.0,1.0,0.46914623837700764,0.9500366778058521,0.9216466216683632
RE2-OB,recommendationservice,cpu,3,0.05,coverage_aware,0.8,0.0,1.0,1.0,0.46914623837700764,0.9500366778058521,0.9107462273567285
RE2-OB,recommendationservice,cpu,3,0.05,early_window,0.8,0.0,1.0,1.0,0.46918649116451316,0.9500366778058521,0.9486703100139343
RE2-OB,recommendationservice,cpu,3,0.05,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.46914623837700764,0.9500366778058521,0.918592930061568
RE2-OB,recommendationservice,cpu,3,0.05,late_window,0.8,0.0,1.0,1.0,0.46914623837700764,0.9500366778058521,0.9478352390081926
RE2-OB,recommendationservice,cpu,3,0.05,latency_service_diversity,0.8,0.0,1.0,1.0,0.46914623837700764,0.9500366778058521,0.9121446006977043
RE2-OB,recommendationservice,cpu,3,0.05,latency_topk,0.8,0.0,1.0,1.0,0.46914623837700764,0.9500366778058521,0.9113984721659469
RE2-OB,recommendationservice,cpu,3,0.05,random,0.8,0.0,1.0,1.0,0.4691542889345087,0.950036677805852,0.9501635553271601
RE2-OB,recommendationservice,cpu,3,0.05,service_aware_abnormality,0.8,0.0,1.0,1.0,0.46914623837700764,0.9500366778058521,0.9217405053909021
RE2-OB,recommendationservice,cpu,3,0.1,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.44443102684860925,0.8999918493764774,0.8447509116603583
RE2-OB,recommendationservice,cpu,3,0.1,abnormality_topk,0.8,0.0,1.0,1.0,0.44443102684860925,0.8999918493764774,0.8440789018569212
RE2-OB,recommendationservice,cpu,3,0.1,coverage_aware,0.8,0.0,1.0,1.0,0.44443102684860925,0.8999918493764774,0.835382304400676
RE2-OB,recommendationservice,cpu,3,0.1,early_window,0.8,0.0,1.0,1.0,0.44447127963611477,0.8999918493764774,0.8991688819931021
RE2-OB,recommendationservice,cpu,3,0.1,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.44443102684860925,0.8999918493764774,0.8395724831750486
RE2-OB,recommendationservice,cpu,3,0.1,late_window,0.8,0.0,1.0,1.0,0.44443102684860925,0.8999918493764774,0.8977754499006809
RE2-OB,recommendationservice,cpu,3,0.1,latency_service_diversity,0.8,0.0,1.0,1.0,0.44443102684860925,0.8999918493764774,0.828405261441461
RE2-OB,recommendationservice,cpu,3,0.1,latency_topk,0.8,0.0,1.0,1.0,0.44443102684860925,0.8999918493764774,0.827856782851891
RE2-OB,recommendationservice,cpu,3,0.1,random,0.8,0.0,1.0,1.0,0.4444390774061103,0.8999918493764774,0.8996644892231369
RE2-OB,recommendationservice,cpu,3,0.1,service_aware_abnormality,0.8,0.0,1.0,1.0,0.44443102684860925,0.8999918493764774,0.8442024330707883
RE2-OB,recommendationservice,cpu,3,0.25,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.37036589783842533,0.7500203765588067,0.6175028906304045
RE2-OB,recommendationservice,cpu,3,0.25,abnormality_topk,0.8,0.0,1.0,1.0,0.37036589783842533,0.7500203765588067,0.6169346470466157
RE2-OB,recommendationservice,cpu,3,0.25,coverage_aware,0.8,0.0,1.0,1.0,0.37036589783842533,0.7500203765588067,0.608653114468964
RE2-OB,recommendationservice,cpu,3,0.25,early_window,0.8,0.0,1.0,1.0,0.37040615062593085,0.7500203765588067,0.7472452539307632
RE2-OB,recommendationservice,cpu,3,0.25,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.37036589783842533,0.7500203765588067,0.6038798683651385
RE2-OB,recommendationservice,cpu,3,0.25,late_window,0.8,0.0,1.0,1.0,0.37036589783842533,0.7500203765588067,0.752186502485448
RE2-OB,recommendationservice,cpu,3,0.25,latency_service_diversity,0.8,0.0,1.0,1.0,0.37040615062593085,0.7500203765588067,0.5932018302384647
RE2-OB,recommendationservice,cpu,3,0.25,latency_topk,0.8,0.0,1.0,1.0,0.37040615062593085,0.7500203765588067,0.5926533516488947
RE2-OB,recommendationservice,cpu,3,0.25,random,0.8,0.0,1.0,1.0,0.37037797367467695,0.7500203765588067,0.7502727569202186
RE2-OB,recommendationservice,cpu,3,0.25,service_aware_abnormality,0.8,0.0,1.0,1.0,0.37036589783842533,0.7500203765588067,0.6169346470466157
RE2-OB,recommendationservice,cpu,3,0.5,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.24695085134645578,0.5000407531176134,0.23916631254385357
RE2-OB,recommendationservice,cpu,3,0.5,abnormality_topk,0.8,0.0,1.0,1.0,0.24695085134645578,0.5000407531176134,0.23916631254385357
RE2-OB,recommendationservice,cpu,3,0.5,coverage_aware,0.8,0.0,1.0,1.0,0.24691059855895026,0.5000407531176134,0.22876498433624204
RE2-OB,recommendationservice,cpu,3,0.5,early_window,0.8,0.0,1.0,1.0,0.24695085134645578,0.5000407531176134,0.5012946071213273
RE2-OB,recommendationservice,cpu,3,0.5,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.24691059855895026,0.5000407531176134,0.22933816916858552
RE2-OB,recommendationservice,cpu,3,0.5,late_window,0.8,0.0,1.0,1.0,0.24691059855895026,0.5000407531176134,0.49881904159543033
RE2-OB,recommendationservice,cpu,3,0.5,latency_service_diversity,0.8,0.0,1.0,1.0,0.24695085134645578,0.5000407531176134,0.23093419245174873
RE2-OB,recommendationservice,cpu,3,0.5,latency_topk,0.8,0.0,1.0,1.0,0.24695085134645578,0.5000407531176134,0.230553716313038
RE2-OB,recommendationservice,cpu,3,0.5,random,0.8,0.0,1.0,1.0,0.24693072495270302,0.5000407531176134,0.5002811570427615
RE2-OB,recommendationservice,cpu,3,0.5,service_aware_abnormality,0.8,0.0,1.0,1.0,0.24695085134645578,0.5000407531176134,0.23916631254385357
RE2-OB,recommendationservice,cpu,3,1.0,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,1.0,abnormality_topk,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,1.0,coverage_aware,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,1.0,early_window,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,1.0,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,1.0,late_window,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,1.0,latency_service_diversity,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,1.0,latency_topk,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,1.0,random,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,cpu,3,1.0,service_aware_abnormality,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,0.05,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.46132700237410973,0.95,0.9120595470755875
RE2-OB,recommendationservice,delay,1,0.05,abnormality_topk,0.8,0.0,1.0,1.0,0.46132700237410973,0.95,0.9112641110871134
RE2-OB,recommendationservice,delay,1,0.05,coverage_aware,0.8,0.0,1.0,1.0,0.46132700237410973,0.95,0.9096521679581527
RE2-OB,recommendationservice,delay,1,0.05,early_window,0.8,0.0,1.0,1.0,0.4613686534216336,0.95,0.9520209868674046
RE2-OB,recommendationservice,delay,1,0.05,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.46132700237410973,0.95,0.9077346931250099
RE2-OB,recommendationservice,delay,1,0.05,late_window,0.8,0.0,1.0,1.0,0.46132700237410973,0.95,0.9480332713490278
RE2-OB,recommendationservice,delay,1,0.05,latency_service_diversity,0.8,0.0,1.0,1.0,0.46132700237410973,0.95,0.9040999194028435
RE2-OB,recommendationservice,delay,1,0.05,latency_topk,0.8,0.0,1.0,1.0,0.46132700237410973,0.95,0.9032939478383633
RE2-OB,recommendationservice,delay,1,0.05,random,0.8,0.0,1.0,1.0,0.4613311674788621,0.95,0.9502610188955556
RE2-OB,recommendationservice,delay,1,0.05,service_aware_abnormality,0.8,0.0,1.0,1.0,0.46132700237410973,0.95,0.9112641110871134
RE2-OB,recommendationservice,delay,1,0.1,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.43704444166770795,0.9,0.824456232583376
RE2-OB,recommendationservice,delay,1,0.1,abnormality_topk,0.8,0.0,1.0,1.0,0.43704444166770795,0.9,0.8238609725390211
RE2-OB,recommendationservice,delay,1,0.1,coverage_aware,0.8,0.0,1.0,1.0,0.43704444166770795,0.9,0.8213324342975141
RE2-OB,recommendationservice,delay,1,0.1,early_window,0.8,0.0,1.0,1.0,0.4370860927152318,0.9,0.902798775766068
RE2-OB,recommendationservice,delay,1,0.1,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.43704444166770795,0.9,0.8211217227773886
RE2-OB,recommendationservice,delay,1,0.1,late_window,0.8,0.0,1.0,1.0,0.43704444166770795,0.9,0.8974519709428814
RE2-OB,recommendationservice,delay,1,0.1,latency_service_diversity,0.8,0.0,1.0,1.0,0.43704444166770795,0.9,0.8242244499112378
RE2-OB,recommendationservice,delay,1,0.1,latency_topk,0.8,0.0,1.0,1.0,0.43704444166770795,0.9,0.8236081187148705
RE2-OB,recommendationservice,delay,1,0.1,random,0.8,0.0,1.0,1.0,0.4370486067724603,0.9,0.8995912196509563
RE2-OB,recommendationservice,delay,1,0.1,service_aware_abnormality,0.8,0.0,1.0,1.0,0.43704444166770795,0.9,0.8238504369630149
RE2-OB,recommendationservice,delay,1,0.25,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.3641967595485026,0.75,0.5889492343270137
RE2-OB,recommendationservice,delay,1,0.25,abnormality_topk,0.8,0.0,1.0,1.0,0.3641967595485026,0.75,0.5883012964026275
RE2-OB,recommendationservice,delay,1,0.25,coverage_aware,0.8,0.0,1.0,1.0,0.3641967595485026,0.75,0.5882380829465899
RE2-OB,recommendationservice,delay,1,0.25,early_window,0.8,0.0,1.0,1.0,0.36423841059602646,0.75,0.7544578655976569
RE2-OB,recommendationservice,delay,1,0.25,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.3641967595485026,0.75,0.5878693377863702
RE2-OB,recommendationservice,delay,1,0.25,late_window,0.8,0.0,1.0,1.0,0.3641967595485026,0.75,0.7477677748336695
RE2-OB,recommendationservice,delay,1,0.25,latency_service_diversity,0.8,0.0,1.0,1.0,0.3641967595485026,0.75,0.5879062123023922
RE2-OB,recommendationservice,delay,1,0.25,latency_topk,0.8,0.0,1.0,1.0,0.3641967595485026,0.75,0.5872898811060248
RE2-OB,recommendationservice,delay,1,0.25,random,0.8,0.0,1.0,1.0,0.364200924653255,0.75,0.7497363472104428
RE2-OB,recommendationservice,delay,1,0.25,service_aware_abnormality,0.8,0.0,1.0,1.0,0.3641967595485026,0.75,0.5883012964026275
RE2-OB,recommendationservice,delay,1,0.5,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.24278395601649383,0.5,0.2262040846428176
RE2-OB,recommendationservice,delay,1,0.5,abnormality_topk,0.8,0.0,1.0,1.0,0.24278395601649383,0.5,0.22562989575047543
RE2-OB,recommendationservice,delay,1,0.5,coverage_aware,0.8,0.0,1.0,1.0,0.24278395601649383,0.5,0.22571418035852564
RE2-OB,recommendationservice,delay,1,0.5,early_window,0.8,0.0,1.0,1.0,0.24282560706401768,0.5,0.5037954412562621
RE2-OB,recommendationservice,delay,1,0.5,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.24278395601649383,0.5,0.22557721787044405
RE2-OB,recommendationservice,delay,1,0.5,late_window,0.8,0.0,1.0,1.0,0.24278395601649383,0.5,0.4962045587437379
RE2-OB,recommendationservice,delay,1,0.5,latency_service_diversity,0.8,0.0,1.0,1.0,0.24278395601649383,0.5,0.22666238219909074
RE2-OB,recommendationservice,delay,1,0.5,latency_topk,0.8,0.0,1.0,1.0,0.24278395601649383,0.5,0.22608819330674856
RE2-OB,recommendationservice,delay,1,0.5,random,0.8,0.0,1.0,1.0,0.24280478154025573,0.5,0.49838700331343866
RE2-OB,recommendationservice,delay,1,0.5,service_aware_abnormality,0.8,0.0,1.0,1.0,0.24278395601649383,0.5,0.22562989575047543
RE2-OB,recommendationservice,delay,1,1.0,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,1.0,abnormality_topk,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,1.0,coverage_aware,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,1.0,early_window,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,1.0,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,1.0,late_window,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,1.0,latency_service_diversity,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,1.0,latency_topk,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,1.0,random,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,1,1.0,service_aware_abnormality,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,2,0.05,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.913663283675546
RE2-OB,recommendationservice,delay,2,0.05,abnormality_topk,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.9130266899736492
RE2-OB,recommendationservice,delay,2,0.05,coverage_aware,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.9033734248219364
RE2-OB,recommendationservice,delay,2,0.05,early_window,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.9515771348065434
RE2-OB,recommendationservice,delay,2,0.05,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.9032690651986747
RE2-OB,recommendationservice,delay,2,0.05,late_window,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.9501474079678572
RE2-OB,recommendationservice,delay,2,0.05,latency_service_diversity,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.9023559184951342
RE2-OB,recommendationservice,delay,2,0.05,latency_topk,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.9016619270004436
RE2-OB,recommendationservice,delay,2,0.05,random,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.9504375277205248
RE2-OB,recommendationservice,delay,2,0.05,service_aware_abnormality,0.8,0.0,1.0,1.0,0.45892820194496176,0.9499743018673976,0.9129953820866706
RE2-OB,recommendationservice,delay,2,0.1,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.823720942367398
RE2-OB,recommendationservice,delay,2,0.1,abnormality_topk,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.8229799890422396
RE2-OB,recommendationservice,delay,2,0.1,coverage_aware,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.8217694174124032
RE2-OB,recommendationservice,delay,2,0.1,early_window,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.900978371468079
RE2-OB,recommendationservice,delay,2,0.1,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.8211328237105064
RE2-OB,recommendationservice,delay,2,0.1,late_window,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.8997834537817319
RE2-OB,recommendationservice,delay,2,0.1,latency_service_diversity,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.8202301129692922
RE2-OB,recommendationservice,delay,2,0.1,latency_topk,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.819630045135537
RE2-OB,recommendationservice,delay,2,0.1,random,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.9008270500143494
RE2-OB,recommendationservice,delay,2,0.1,service_aware_abnormality,0.8,0.0,1.0,1.0,0.4348024001655286,0.9000342641768031,0.8229591171175872
RE2-OB,recommendationservice,delay,2,0.25,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.5769052153721725
RE2-OB,recommendationservice,delay,2,0.25,abnormality_topk,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.5762477497456234
RE2-OB,recommendationservice,delay,2,0.25,coverage_aware,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.576226877820971
RE2-OB,recommendationservice,delay,2,0.25,early_window,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.7486341934305617
RE2-OB,recommendationservice,delay,2,0.25,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.5757155156669884
RE2-OB,recommendationservice,delay,2,0.25,late_window,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.7511805682381487
RE2-OB,recommendationservice,delay,2,0.25,latency_service_diversity,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.5753972188160401
RE2-OB,recommendationservice,delay,2,0.25,latency_topk,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.5748180229069373
RE2-OB,recommendationservice,delay,2,0.25,random,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.7510845573847479
RE2-OB,recommendationservice,delay,2,0.25,service_aware_abnormality,0.8,0.0,1.0,1.0,0.3623422304986551,0.7500428302210039,0.5762581857079496
RE2-OB,recommendationservice,delay,2,0.5,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.2234548253280806
RE2-OB,recommendationservice,delay,2,0.5,abnormality_topk,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.22287041143781472
RE2-OB,recommendationservice,delay,2,0.5,coverage_aware,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.22284953951316233
RE2-OB,recommendationservice,delay,2,0.5,early_window,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.4948837694695922
RE2-OB,recommendationservice,delay,2,0.5,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.22291737326828254
RE2-OB,recommendationservice,delay,2,0.5,late_window,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.5051162305304078
RE2-OB,recommendationservice,delay,2,0.5,latency_service_diversity,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.22346004330924363
RE2-OB,recommendationservice,delay,2,0.5,latency_topk,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.2228912833624671
RE2-OB,recommendationservice,delay,2,0.5,random,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.5011317801142738
RE2-OB,recommendationservice,delay,2,0.5,service_aware_abnormality,0.8,0.0,1.0,1.0,0.24154769294434097,0.5,0.2228808474001409
RE2-OB,recommendationservice,delay,2,1.0,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,recommendationservice,delay,2,1.0,abnormality_topk,0.8,0.0,1.0,1.0,0.0,0.0,0.0
