dataset,service,fault,instance,budget_type,policy,budget,top1,top3,top5,avg5,full_trace_count,full_anomalous_trace_count,full_anomalous_span_count,kept_trace_count,kept_anomalous_trace_count,kept_anomalous_span_count
RE2-OB,productcatalogservice,cpu,1,trace_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.2,24014,11903,193915,24014,11903,193915
RE2-OB,productcatalogservice,cpu,1,span_fraction,random,0.1,0.0,0.0,1.0,0.2,24014,11903,193915,13313,1200,19392
RE2-OB,productcatalogservice,cpu,1,span_fraction,random,0.25,0.0,0.0,1.0,0.2,24014,11903,193915,15097,2984,48479
RE2-OB,productcatalogservice,cpu,1,span_fraction,random,0.5,0.0,0.0,1.0,0.2,24014,11903,193915,18024,5911,96958
RE2-OB,productcatalogservice,cpu,1,span_fraction,random,1.0,0.0,0.0,1.0,0.2,24014,11903,193915,24014,11903,193915
RE2-OB,productcatalogservice,cpu,1,span_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,24014,11903,193915,12793,680,19392
RE2-OB,productcatalogservice,cpu,1,span_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,24014,11903,193915,13924,1811,48479
RE2-OB,productcatalogservice,cpu,1,span_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,24014,11903,193915,15851,3738,96958
RE2-OB,productcatalogservice,cpu,1,span_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.2,24014,11903,193915,24014,11903,193915
RE2-OB,productcatalogservice,cpu,1,span_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,24014,11903,193915,12793,680,19392
RE2-OB,productcatalogservice,cpu,1,span_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,24014,11903,193915,13924,1811,48479
RE2-OB,productcatalogservice,cpu,1,span_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,24014,11903,193915,15851,3738,96958
RE2-OB,productcatalogservice,cpu,1,span_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.2,24014,11903,193915,24014,11903,193915
RE2-OB,productcatalogservice,cpu,2,trace_fraction,random,0.1,0.0,0.0,1.0,0.4,24275,11975,196313,13498,1198,19521
RE2-OB,productcatalogservice,cpu,2,trace_fraction,random,0.25,0.0,0.0,1.0,0.4,24275,11975,196313,15294,2994,49398
RE2-OB,productcatalogservice,cpu,2,trace_fraction,random,0.5,0.0,0.0,1.0,0.4,24275,11975,196313,18288,5988,98490
RE2-OB,productcatalogservice,cpu,2,trace_fraction,random,1.0,0.0,0.0,1.0,0.4,24275,11975,196313,24275,11975,196313
RE2-OB,productcatalogservice,cpu,2,trace_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,24275,11975,196313,13498,1198,33860
RE2-OB,productcatalogservice,cpu,2,trace_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,24275,11975,196313,15294,2994,78503
RE2-OB,productcatalogservice,cpu,2,trace_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,24275,11975,196313,18288,5988,151739
RE2-OB,productcatalogservice,cpu,2,trace_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,24275,11975,196313,24275,11975,196313
RE2-OB,productcatalogservice,cpu,2,trace_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,24275,11975,196313,13498,1198,33860
RE2-OB,productcatalogservice,cpu,2,trace_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,24275,11975,196313,15294,2994,78503
RE2-OB,productcatalogservice,cpu,2,trace_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,24275,11975,196313,18288,5988,151739
RE2-OB,productcatalogservice,cpu,2,trace_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,24275,11975,196313,24275,11975,196313
RE2-OB,productcatalogservice,cpu,2,span_fraction,random,0.1,0.0,0.0,1.0,0.4,24275,11975,196313,13506,1206,19631
RE2-OB,productcatalogservice,cpu,2,span_fraction,random,0.25,0.0,0.0,1.0,0.4,24275,11975,196313,15279,2979,49078
RE2-OB,productcatalogservice,cpu,2,span_fraction,random,0.5,0.0,0.0,1.0,0.4,24275,11975,196313,18274,5974,98156
RE2-OB,productcatalogservice,cpu,2,span_fraction,random,1.0,0.0,0.0,1.0,0.4,24275,11975,196313,24275,11975,196313
RE2-OB,productcatalogservice,cpu,2,span_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,24275,11975,196313,12960,660,19631
RE2-OB,productcatalogservice,cpu,2,span_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,24275,11975,196313,14083,1783,49078
RE2-OB,productcatalogservice,cpu,2,span_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,24275,11975,196313,16088,3788,98156
RE2-OB,productcatalogservice,cpu,2,span_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,24275,11975,196313,24275,11975,196313
RE2-OB,productcatalogservice,cpu,2,span_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,24275,11975,196313,12960,660,19631
RE2-OB,productcatalogservice,cpu,2,span_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,24275,11975,196313,14083,1783,49078
RE2-OB,productcatalogservice,cpu,2,span_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,24275,11975,196313,16088,3788,98156
RE2-OB,productcatalogservice,cpu,2,span_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,24275,11975,196313,24275,11975,196313
RE2-OB,productcatalogservice,cpu,3,trace_fraction,random,0.1,0.0,0.0,1.0,0.4,24613,12159,199803,13670,1216,19688
RE2-OB,productcatalogservice,cpu,3,trace_fraction,random,0.25,0.0,0.0,1.0,0.4,24613,12159,199803,15494,3040,49597
RE2-OB,productcatalogservice,cpu,3,trace_fraction,random,0.5,0.0,0.0,1.0,0.4,24613,12159,199803,18534,6080,99565
RE2-OB,productcatalogservice,cpu,3,trace_fraction,random,1.0,0.0,0.0,1.0,0.4,24613,12159,199803,24613,12159,199803
RE2-OB,productcatalogservice,cpu,3,trace_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,24613,12159,199803,13670,1216,34586
RE2-OB,productcatalogservice,cpu,3,trace_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,24613,12159,199803,15494,3040,80438
RE2-OB,productcatalogservice,cpu,3,trace_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,24613,12159,199803,18534,6080,154527
RE2-OB,productcatalogservice,cpu,3,trace_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,24613,12159,199803,24613,12159,199803
RE2-OB,productcatalogservice,cpu,3,trace_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,24613,12159,199803,13670,1216,34586
RE2-OB,productcatalogservice,cpu,3,trace_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,24613,12159,199803,15494,3040,80438
RE2-OB,productcatalogservice,cpu,3,trace_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,24613,12159,199803,18534,6080,154527
RE2-OB,productcatalogservice,cpu,3,trace_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,24613,12159,199803,24613,12159,199803
RE2-OB,productcatalogservice,cpu,3,span_fraction,random,0.1,0.0,0.0,1.0,0.4,24613,12159,199803,13692,1238,19980
RE2-OB,productcatalogservice,cpu,3,span_fraction,random,0.25,0.0,0.0,1.0,0.4,24613,12159,199803,15516,3062,49951
RE2-OB,productcatalogservice,cpu,3,span_fraction,random,0.5,0.0,0.0,1.0,0.4,24613,12159,199803,18566,6112,99902
RE2-OB,productcatalogservice,cpu,3,span_fraction,random,1.0,0.0,0.0,1.0,0.4,24613,12159,199803,24613,12159,199803
RE2-OB,productcatalogservice,cpu,3,span_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,24613,12159,199803,13118,664,19980
RE2-OB,productcatalogservice,cpu,3,span_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,24613,12159,199803,14243,1789,49951
RE2-OB,productcatalogservice,cpu,3,span_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,24613,12159,199803,16293,3839,99902
RE2-OB,productcatalogservice,cpu,3,span_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,24613,12159,199803,24613,12159,199803
RE2-OB,productcatalogservice,cpu,3,span_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,24613,12159,199803,13118,664,19980
RE2-OB,productcatalogservice,cpu,3,span_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,24613,12159,199803,14243,1789,49951
RE2-OB,productcatalogservice,cpu,3,span_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,24613,12159,199803,16293,3839,99902
RE2-OB,productcatalogservice,cpu,3,span_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,24613,12159,199803,24613,12159,199803
RE2-OB,productcatalogservice,delay,1,trace_fraction,random,0.1,0.0,0.0,1.0,0.4,22537,9899,158106,13629,990,15600
RE2-OB,productcatalogservice,delay,1,trace_fraction,random,0.25,0.0,0.0,1.0,0.4,22537,9899,158106,15114,2475,38847
RE2-OB,productcatalogservice,delay,1,trace_fraction,random,0.5,0.0,0.0,1.0,0.4,22537,9899,158106,17589,4950,78386
RE2-OB,productcatalogservice,delay,1,trace_fraction,random,1.0,0.0,0.0,1.0,0.4,22537,9899,158106,22537,9899,158106
RE2-OB,productcatalogservice,delay,1,trace_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,22537,9899,158106,13629,990,32776
RE2-OB,productcatalogservice,delay,1,trace_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,22537,9899,158106,15114,2475,67943
RE2-OB,productcatalogservice,delay,1,trace_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,22537,9899,158106,17589,4950,125220
RE2-OB,productcatalogservice,delay,1,trace_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,22537,9899,158106,22537,9899,158106
RE2-OB,productcatalogservice,delay,1,trace_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,22537,9899,158106,13629,990,32776
RE2-OB,productcatalogservice,delay,1,trace_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,22537,9899,158106,15114,2475,67943
RE2-OB,productcatalogservice,delay,1,trace_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,22537,9899,158106,17589,4950,125220
RE2-OB,productcatalogservice,delay,1,trace_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,22537,9899,158106,22537,9899,158106
RE2-OB,productcatalogservice,delay,1,span_fraction,random,0.1,0.0,0.0,1.0,0.4,22537,9899,158106,13661,1022,15811
RE2-OB,productcatalogservice,delay,1,span_fraction,random,0.25,0.0,0.0,1.0,0.4,22537,9899,158106,15177,2538,39526
RE2-OB,productcatalogservice,delay,1,span_fraction,random,0.5,0.0,0.0,1.0,0.4,22537,9899,158106,17642,5003,79053
RE2-OB,productcatalogservice,delay,1,span_fraction,random,1.0,0.0,0.0,1.0,0.4,22537,9899,158106,22537,9899,158106
RE2-OB,productcatalogservice,delay,1,span_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,22537,9899,158106,13074,435,15811
RE2-OB,productcatalogservice,delay,1,span_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,22537,9899,158106,13913,1274,39526
RE2-OB,productcatalogservice,delay,1,span_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,22537,9899,158106,15590,2951,79053
RE2-OB,productcatalogservice,delay,1,span_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,22537,9899,158106,22537,9899,158106
RE2-OB,productcatalogservice,delay,1,span_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,22537,9899,158106,13074,435,15811
RE2-OB,productcatalogservice,delay,1,span_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,22537,9899,158106,13913,1274,39526
RE2-OB,productcatalogservice,delay,1,span_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,22537,9899,158106,15590,2951,79053
RE2-OB,productcatalogservice,delay,1,span_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,22537,9899,158106,22537,9899,158106
RE2-OB,productcatalogservice,delay,2,trace_fraction,random,0.1,0.0,0.0,1.0,0.4,22523,10119,160218,13417,1012,16535
RE2-OB,productcatalogservice,delay,2,trace_fraction,random,0.25,0.0,0.0,1.0,0.4,22523,10119,160218,14935,2530,41373
RE2-OB,productcatalogservice,delay,2,trace_fraction,random,0.5,0.0,0.0,1.0,0.4,22523,10119,160218,17465,5060,81089
RE2-OB,productcatalogservice,delay,2,trace_fraction,random,1.0,0.0,0.0,1.0,0.4,22523,10119,160218,22523,10119,160218
RE2-OB,productcatalogservice,delay,2,trace_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,22523,10119,160218,13417,1012,33366
RE2-OB,productcatalogservice,delay,2,trace_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,22523,10119,160218,14935,2530,69598
RE2-OB,productcatalogservice,delay,2,trace_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,22523,10119,160218,17465,5060,128171
RE2-OB,productcatalogservice,delay,2,trace_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,22523,10119,160218,22523,10119,160218
RE2-OB,productcatalogservice,delay,2,trace_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,22523,10119,160218,13417,1012,33366
RE2-OB,productcatalogservice,delay,2,trace_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,22523,10119,160218,14935,2530,69598
RE2-OB,productcatalogservice,delay,2,trace_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,22523,10119,160218,17465,5060,128171
RE2-OB,productcatalogservice,delay,2,trace_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,22523,10119,160218,22523,10119,160218
RE2-OB,productcatalogservice,delay,2,span_fraction,random,0.1,0.0,0.0,1.0,0.4,22523,10119,160218,13386,981,16022
RE2-OB,productcatalogservice,delay,2,span_fraction,random,0.25,0.0,0.0,1.0,0.4,22523,10119,160218,14853,2448,40054
RE2-OB,productcatalogservice,delay,2,span_fraction,random,0.5,0.0,0.0,1.0,0.4,22523,10119,160218,17402,4997,80109
RE2-OB,productcatalogservice,delay,2,span_fraction,random,1.0,0.0,0.0,1.0,0.4,22523,10119,160218,22523,10119,160218
RE2-OB,productcatalogservice,delay,2,span_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,22523,10119,160218,12842,437,16022
RE2-OB,productcatalogservice,delay,2,span_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,22523,10119,160218,13700,1295,40054
RE2-OB,productcatalogservice,delay,2,span_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,22523,10119,160218,15386,2981,80109
RE2-OB,productcatalogservice,delay,2,span_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,22523,10119,160218,22523,10119,160218
RE2-OB,productcatalogservice,delay,2,span_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,22523,10119,160218,12842,437,16022
RE2-OB,productcatalogservice,delay,2,span_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,22523,10119,160218,13700,1295,40054
RE2-OB,productcatalogservice,delay,2,span_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,22523,10119,160218,15386,2981,80109
RE2-OB,productcatalogservice,delay,2,span_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,22523,10119,160218,22523,10119,160218
RE2-OB,productcatalogservice,delay,3,trace_fraction,random,0.1,0.0,0.0,1.0,0.4,22516,9944,158208,13566,994,15753
RE2-OB,productcatalogservice,delay,3,trace_fraction,random,0.25,0.0,0.0,1.0,0.4,22516,9944,158208,15058,2486,39202
RE2-OB,productcatalogservice,delay,3,trace_fraction,random,0.5,0.0,0.0,1.0,0.4,22516,9944,158208,17544,4972,78068
RE2-OB,productcatalogservice,delay,3,trace_fraction,random,1.0,0.0,0.0,1.0,0.4,22516,9944,158208,22516,9944,158208
RE2-OB,productcatalogservice,delay,3,trace_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,22516,9944,158208,13566,994,32966
RE2-OB,productcatalogservice,delay,3,trace_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,22516,9944,158208,15058,2486,68548
RE2-OB,productcatalogservice,delay,3,trace_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,22516,9944,158208,17544,4972,126075
RE2-OB,productcatalogservice,delay,3,trace_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,22516,9944,158208,22516,9944,158208
RE2-OB,productcatalogservice,delay,3,trace_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,22516,9944,158208,13566,994,32966
RE2-OB,productcatalogservice,delay,3,trace_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,22516,9944,158208,15058,2486,68548
RE2-OB,productcatalogservice,delay,3,trace_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,22516,9944,158208,17544,4972,126075
RE2-OB,productcatalogservice,delay,3,trace_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,22516,9944,158208,22516,9944,158208
RE2-OB,productcatalogservice,delay,3,span_fraction,random,0.1,0.0,0.0,1.0,0.4,22516,9944,158208,13580,1008,15821
RE2-OB,productcatalogservice,delay,3,span_fraction,random,0.25,0.0,0.0,1.0,0.4,22516,9944,158208,15095,2523,39552
RE2-OB,productcatalogservice,delay,3,span_fraction,random,0.5,0.0,0.0,1.0,0.4,22516,9944,158208,17607,5035,79104
RE2-OB,productcatalogservice,delay,3,span_fraction,random,1.0,0.0,0.0,1.0,0.4,22516,9944,158208,22516,9944,158208
RE2-OB,productcatalogservice,delay,3,span_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,22516,9944,158208,13000,428,15821
RE2-OB,productcatalogservice,delay,3,span_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,22516,9944,158208,13840,1268,39552
RE2-OB,productcatalogservice,delay,3,span_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,22516,9944,158208,15510,2938,79104
RE2-OB,productcatalogservice,delay,3,span_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,22516,9944,158208,22516,9944,158208
RE2-OB,productcatalogservice,delay,3,span_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,22516,9944,158208,13000,428,15821
RE2-OB,productcatalogservice,delay,3,span_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,22516,9944,158208,13840,1268,39552
RE2-OB,productcatalogservice,delay,3,span_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,22516,9944,158208,15510,2938,79104
RE2-OB,productcatalogservice,delay,3,span_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,22516,9944,158208,22516,9944,158208
RE2-OB,productcatalogservice,disk,1,trace_fraction,random,0.1,0.0,0.0,1.0,0.4,23493,11706,190147,12962,1171,19509
RE2-OB,productcatalogservice,disk,1,trace_fraction,random,0.25,0.0,0.0,1.0,0.4,23493,11706,190147,14717,2926,47656
RE2-OB,productcatalogservice,disk,1,trace_fraction,random,0.5,0.0,0.0,1.0,0.4,23493,11706,190147,17644,5853,95193
RE2-OB,productcatalogservice,disk,1,trace_fraction,random,1.0,0.0,0.0,1.0,0.4,23493,11706,190147,23493,11706,190147
RE2-OB,productcatalogservice,disk,1,trace_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,23493,11706,190147,12962,1171,31663
RE2-OB,productcatalogservice,disk,1,trace_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,23493,11706,190147,14717,2926,75832
RE2-OB,productcatalogservice,disk,1,trace_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,23493,11706,190147,17644,5853,142865
RE2-OB,productcatalogservice,disk,1,trace_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,23493,11706,190147,23493,11706,190147
RE2-OB,productcatalogservice,disk,1,trace_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,23493,11706,190147,12962,1171,31663
RE2-OB,productcatalogservice,disk,1,trace_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,23493,11706,190147,14717,2926,75832
RE2-OB,productcatalogservice,disk,1,trace_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,23493,11706,190147,17644,5853,142865
RE2-OB,productcatalogservice,disk,1,trace_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,23493,11706,190147,23493,11706,190147
RE2-OB,productcatalogservice,disk,1,span_fraction,random,0.1,0.0,0.0,1.0,0.4,23493,11706,190147,12936,1145,19015
RE2-OB,productcatalogservice,disk,1,span_fraction,random,0.25,0.0,0.0,1.0,0.4,23493,11706,190147,14712,2921,47537
RE2-OB,productcatalogservice,disk,1,span_fraction,random,0.5,0.0,0.0,1.0,0.4,23493,11706,190147,17638,5847,95074
RE2-OB,productcatalogservice,disk,1,span_fraction,random,1.0,0.0,0.0,1.0,0.4,23493,11706,190147,23493,11706,190147
RE2-OB,productcatalogservice,disk,1,span_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,23493,11706,190147,12458,667,19015
RE2-OB,productcatalogservice,disk,1,span_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,23493,11706,190147,13586,1795,47537
RE2-OB,productcatalogservice,disk,1,span_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,23493,11706,190147,15496,3705,95074
RE2-OB,productcatalogservice,disk,1,span_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,23493,11706,190147,23493,11706,190147
RE2-OB,productcatalogservice,disk,1,span_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,23493,11706,190147,12458,667,19015
RE2-OB,productcatalogservice,disk,1,span_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,23493,11706,190147,13586,1795,47537
RE2-OB,productcatalogservice,disk,1,span_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,23493,11706,190147,15496,3705,95074
RE2-OB,productcatalogservice,disk,1,span_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,23493,11706,190147,23493,11706,190147
RE2-OB,productcatalogservice,disk,2,trace_fraction,random,0.1,0.0,0.0,1.0,0.4,24437,11831,193617,13789,1183,19370
RE2-OB,productcatalogservice,disk,2,trace_fraction,random,0.25,0.0,0.0,1.0,0.4,24437,11831,193617,15564,2958,48478
RE2-OB,productcatalogservice,disk,2,trace_fraction,random,0.5,0.0,0.0,1.0,0.4,24437,11831,193617,18522,5916,96529
RE2-OB,productcatalogservice,disk,2,trace_fraction,random,1.0,0.0,0.0,1.0,0.4,24437,11831,193617,24437,11831,193617
RE2-OB,productcatalogservice,disk,2,trace_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,24437,11831,193617,13789,1183,33401
RE2-OB,productcatalogservice,disk,2,trace_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,24437,11831,193617,15564,2958,77499
RE2-OB,productcatalogservice,disk,2,trace_fraction,abnormality_topk,0.5,0.0,0.0,1.0,0.4,24437,11831,193617,18522,5916,149275
RE2-OB,productcatalogservice,disk,2,trace_fraction,abnormality_topk,1.0,0.0,0.0,1.0,0.4,24437,11831,193617,24437,11831,193617
RE2-OB,productcatalogservice,disk,2,trace_fraction,service_aware_abnormality,0.1,0.0,0.0,1.0,0.4,24437,11831,193617,13789,1183,33401
RE2-OB,productcatalogservice,disk,2,trace_fraction,service_aware_abnormality,0.25,0.0,0.0,1.0,0.4,24437,11831,193617,15564,2958,77499
RE2-OB,productcatalogservice,disk,2,trace_fraction,service_aware_abnormality,0.5,0.0,0.0,1.0,0.4,24437,11831,193617,18522,5916,149275
RE2-OB,productcatalogservice,disk,2,trace_fraction,service_aware_abnormality,1.0,0.0,0.0,1.0,0.4,24437,11831,193617,24437,11831,193617
RE2-OB,productcatalogservice,disk,2,span_fraction,random,0.1,0.0,0.0,1.0,0.4,24437,11831,193617,13798,1192,19362
RE2-OB,productcatalogservice,disk,2,span_fraction,random,0.25,0.0,0.0,1.0,0.4,24437,11831,193617,15566,2960,48404
RE2-OB,productcatalogservice,disk,2,span_fraction,random,0.5,0.0,0.0,1.0,0.4,24437,11831,193617,18539,5933,96808
RE2-OB,productcatalogservice,disk,2,span_fraction,random,1.0,0.0,0.0,1.0,0.4,24437,11831,193617,24437,11831,193617
RE2-OB,productcatalogservice,disk,2,span_fraction,abnormality_topk,0.1,0.0,0.0,1.0,0.4,24437,11831,193617,13255,649,19362
RE2-OB,productcatalogservice,disk,2,span_fraction,abnormality_topk,0.25,0.0,0.0,1.0,0.4,24437,11831,193617,14389,1783,48404
