dataset,service,fault,instance,policy,budget,top1,top3,top5,avg5,full_trace_count,kept_trace_count,full_anomalous_trace_count,kept_anomalous_trace_count
RE2-TT,ts-order-service,delay,2,random,0.1,1.0,1.0,1.0,1.0,6517,3596,3246,325
RE2-TT,ts-order-service,delay,2,random,0.25,1.0,1.0,1.0,1.0,6517,4083,3246,812
RE2-TT,ts-order-service,delay,2,random,0.5,1.0,1.0,1.0,1.0,6517,4894,3246,1623
RE2-TT,ts-order-service,delay,2,random,1.0,1.0,1.0,1.0,1.0,6517,6517,3246,3246
RE2-TT,ts-order-service,delay,2,early_window,0.1,1.0,1.0,1.0,1.0,6517,3596,3246,325
RE2-TT,ts-order-service,delay,2,early_window,0.25,1.0,1.0,1.0,1.0,6517,4083,3246,812
RE2-TT,ts-order-service,delay,2,early_window,0.5,1.0,1.0,1.0,1.0,6517,4894,3246,1623
RE2-TT,ts-order-service,delay,2,early_window,1.0,1.0,1.0,1.0,1.0,6517,6517,3246,3246
RE2-TT,ts-order-service,delay,2,late_window,0.1,1.0,1.0,1.0,1.0,6517,3596,3246,325
RE2-TT,ts-order-service,delay,2,late_window,0.25,1.0,1.0,1.0,1.0,6517,4083,3246,812
RE2-TT,ts-order-service,delay,2,late_window,0.5,1.0,1.0,1.0,1.0,6517,4894,3246,1623
RE2-TT,ts-order-service,delay,2,late_window,1.0,1.0,1.0,1.0,1.0,6517,6517,3246,3246
RE2-TT,ts-order-service,cpu,2,random,0.1,0.0,1.0,1.0,0.8,6746,3767,3310,331
RE2-TT,ts-order-service,cpu,2,random,0.25,0.0,1.0,1.0,0.8,6746,4264,3310,828
RE2-TT,ts-order-service,cpu,2,random,0.5,0.0,1.0,1.0,0.8,6746,5091,3310,1655
RE2-TT,ts-order-service,cpu,2,random,1.0,0.0,1.0,1.0,0.8,6746,6746,3310,3310
RE2-TT,ts-order-service,cpu,2,early_window,0.1,1.0,1.0,1.0,1.0,6746,3767,3310,331
RE2-TT,ts-order-service,cpu,2,early_window,0.25,0.0,1.0,1.0,0.8,6746,4264,3310,828
RE2-TT,ts-order-service,cpu,2,early_window,0.5,0.0,1.0,1.0,0.8,6746,5091,3310,1655
RE2-TT,ts-order-service,cpu,2,early_window,1.0,0.0,1.0,1.0,0.8,6746,6746,3310,3310
RE2-TT,ts-order-service,cpu,2,late_window,0.1,0.0,1.0,1.0,0.8,6746,3767,3310,331
RE2-TT,ts-order-service,cpu,2,late_window,0.25,0.0,1.0,1.0,0.8,6746,4264,3310,828
RE2-TT,ts-order-service,cpu,2,late_window,0.5,0.0,1.0,1.0,0.8,6746,5091,3310,1655
RE2-TT,ts-order-service,cpu,2,late_window,1.0,0.0,1.0,1.0,0.8,6746,6746,3310,3310
RE2-TT,ts-order-service,delay,3,random,0.1,1.0,1.0,1.0,1.0,6588,3656,3258,326
RE2-TT,ts-order-service,delay,3,random,0.25,1.0,1.0,1.0,1.0,6588,4144,3258,814
RE2-TT,ts-order-service,delay,3,random,0.5,1.0,1.0,1.0,1.0,6588,4959,3258,1629
RE2-TT,ts-order-service,delay,3,random,1.0,1.0,1.0,1.0,1.0,6588,6588,3258,3258
RE2-TT,ts-order-service,delay,3,early_window,0.1,1.0,1.0,1.0,1.0,6588,3656,3258,326
RE2-TT,ts-order-service,delay,3,early_window,0.25,1.0,1.0,1.0,1.0,6588,4144,3258,814
RE2-TT,ts-order-service,delay,3,early_window,0.5,1.0,1.0,1.0,1.0,6588,4959,3258,1629
RE2-TT,ts-order-service,delay,3,early_window,1.0,1.0,1.0,1.0,1.0,6588,6588,3258,3258
RE2-TT,ts-order-service,delay,3,late_window,0.1,1.0,1.0,1.0,1.0,6588,3656,3258,326
RE2-TT,ts-order-service,delay,3,late_window,0.25,1.0,1.0,1.0,1.0,6588,4144,3258,814
RE2-TT,ts-order-service,delay,3,late_window,0.5,1.0,1.0,1.0,1.0,6588,4959,3258,1629
RE2-TT,ts-order-service,delay,3,late_window,1.0,1.0,1.0,1.0,1.0,6588,6588,3258,3258
RE2-TT,ts-order-service,disk,2,random,0.1,1.0,1.0,1.0,1.0,6605,3661,3271,327
RE2-TT,ts-order-service,disk,2,random,0.25,0.0,1.0,1.0,0.6,6605,4152,3271,818
RE2-TT,ts-order-service,disk,2,random,0.5,0.0,0.0,1.0,0.2,6605,4970,3271,1636
RE2-TT,ts-order-service,disk,2,random,1.0,0.0,0.0,1.0,0.2,6605,6605,3271,3271
RE2-TT,ts-order-service,disk,2,early_window,0.1,0.0,0.0,0.0,0.0,6605,3661,3271,327
RE2-TT,ts-order-service,disk,2,early_window,0.25,0.0,0.0,0.0,0.0,6605,4152,3271,818
RE2-TT,ts-order-service,disk,2,early_window,0.5,0.0,0.0,0.0,0.0,6605,4970,3271,1636
RE2-TT,ts-order-service,disk,2,early_window,1.0,0.0,0.0,1.0,0.2,6605,6605,3271,3271
RE2-TT,ts-order-service,disk,2,late_window,0.1,0.0,1.0,1.0,0.6,6605,3661,3271,327
RE2-TT,ts-order-service,disk,2,late_window,0.25,1.0,1.0,1.0,1.0,6605,4152,3271,818
RE2-TT,ts-order-service,disk,2,late_window,0.5,0.0,0.0,0.0,0.0,6605,4970,3271,1636
RE2-TT,ts-order-service,disk,2,late_window,1.0,0.0,0.0,1.0,0.2,6605,6605,3271,3271
RE2-TT,ts-order-service,cpu,3,random,0.1,0.0,1.0,1.0,0.8,6249,3647,2891,289
RE2-TT,ts-order-service,cpu,3,random,0.25,1.0,1.0,1.0,1.0,6249,4081,2891,723
RE2-TT,ts-order-service,cpu,3,random,0.5,1.0,1.0,1.0,1.0,6249,4804,2891,1446
RE2-TT,ts-order-service,cpu,3,random,1.0,1.0,1.0,1.0,1.0,6249,6249,2891,2891
RE2-TT,ts-order-service,cpu,3,early_window,0.1,0.0,1.0,1.0,0.8,6249,3647,2891,289
RE2-TT,ts-order-service,cpu,3,early_window,0.25,1.0,1.0,1.0,1.0,6249,4081,2891,723
RE2-TT,ts-order-service,cpu,3,early_window,0.5,0.0,1.0,1.0,0.8,6249,4804,2891,1446
RE2-TT,ts-order-service,cpu,3,early_window,1.0,1.0,1.0,1.0,1.0,6249,6249,2891,2891
RE2-TT,ts-order-service,cpu,3,late_window,0.1,1.0,1.0,1.0,1.0,6249,3647,2891,289
RE2-TT,ts-order-service,cpu,3,late_window,0.25,1.0,1.0,1.0,1.0,6249,4081,2891,723
RE2-TT,ts-order-service,cpu,3,late_window,0.5,1.0,1.0,1.0,1.0,6249,4804,2891,1446
RE2-TT,ts-order-service,cpu,3,late_window,1.0,1.0,1.0,1.0,1.0,6249,6249,2891,2891
RE2-TT,ts-order-service,disk,3,random,0.1,1.0,1.0,1.0,1.0,6633,3626,3341,334
RE2-TT,ts-order-service,disk,3,random,0.25,1.0,1.0,1.0,1.0,6633,4127,3341,835
RE2-TT,ts-order-service,disk,3,random,0.5,1.0,1.0,1.0,1.0,6633,4962,3341,1670
RE2-TT,ts-order-service,disk,3,random,1.0,1.0,1.0,1.0,1.0,6633,6633,3341,3341
RE2-TT,ts-order-service,disk,3,early_window,0.1,1.0,1.0,1.0,1.0,6633,3626,3341,334
RE2-TT,ts-order-service,disk,3,early_window,0.25,1.0,1.0,1.0,1.0,6633,4127,3341,835
RE2-TT,ts-order-service,disk,3,early_window,0.5,1.0,1.0,1.0,1.0,6633,4962,3341,1670
RE2-TT,ts-order-service,disk,3,early_window,1.0,1.0,1.0,1.0,1.0,6633,6633,3341,3341
RE2-TT,ts-order-service,disk,3,late_window,0.1,1.0,1.0,1.0,1.0,6633,3626,3341,334
RE2-TT,ts-order-service,disk,3,late_window,0.25,1.0,1.0,1.0,1.0,6633,4127,3341,835
RE2-TT,ts-order-service,disk,3,late_window,0.5,1.0,1.0,1.0,1.0,6633,4962,3341,1670
RE2-TT,ts-order-service,disk,3,late_window,1.0,1.0,1.0,1.0,1.0,6633,6633,3341,3341
RE2-TT,ts-order-service,delay,1,random,0.1,1.0,1.0,1.0,1.0,3661,2722,1043,104
RE2-TT,ts-order-service,delay,1,random,0.25,1.0,1.0,1.0,1.0,3661,2879,1043,261
RE2-TT,ts-order-service,delay,1,random,0.5,1.0,1.0,1.0,1.0,3661,3140,1043,522
RE2-TT,ts-order-service,delay,1,random,1.0,1.0,1.0,1.0,1.0,3661,3661,1043,1043
RE2-TT,ts-order-service,delay,1,early_window,0.1,1.0,1.0,1.0,1.0,3661,2722,1043,104
RE2-TT,ts-order-service,delay,1,early_window,0.25,1.0,1.0,1.0,1.0,3661,2879,1043,261
RE2-TT,ts-order-service,delay,1,early_window,0.5,1.0,1.0,1.0,1.0,3661,3140,1043,522
RE2-TT,ts-order-service,delay,1,early_window,1.0,1.0,1.0,1.0,1.0,3661,3661,1043,1043
RE2-TT,ts-order-service,delay,1,late_window,0.1,1.0,1.0,1.0,1.0,3661,2722,1043,104
RE2-TT,ts-order-service,delay,1,late_window,0.25,1.0,1.0,1.0,1.0,3661,2879,1043,261
RE2-TT,ts-order-service,delay,1,late_window,0.5,1.0,1.0,1.0,1.0,3661,3140,1043,522
RE2-TT,ts-order-service,delay,1,late_window,1.0,1.0,1.0,1.0,1.0,3661,3661,1043,1043
RE2-TT,ts-order-service,loss,2,random,0.1,1.0,1.0,1.0,1.0,6646,3616,3367,337
RE2-TT,ts-order-service,loss,2,random,0.25,1.0,1.0,1.0,1.0,6646,4121,3367,842
RE2-TT,ts-order-service,loss,2,random,0.5,0.0,1.0,1.0,0.8,6646,4963,3367,1684
RE2-TT,ts-order-service,loss,2,random,1.0,0.0,1.0,1.0,0.6,6646,6646,3367,3367
RE2-TT,ts-order-service,loss,2,early_window,0.1,1.0,1.0,1.0,1.0,6646,3616,3367,337
RE2-TT,ts-order-service,loss,2,early_window,0.25,0.0,0.0,1.0,0.4,6646,4121,3367,842
RE2-TT,ts-order-service,loss,2,early_window,0.5,0.0,0.0,1.0,0.4,6646,4963,3367,1684
RE2-TT,ts-order-service,loss,2,early_window,1.0,0.0,1.0,1.0,0.6,6646,6646,3367,3367
RE2-TT,ts-order-service,loss,2,late_window,0.1,0.0,0.0,0.0,0.0,6646,3616,3367,337
RE2-TT,ts-order-service,loss,2,late_window,0.25,1.0,1.0,1.0,1.0,6646,4121,3367,842
RE2-TT,ts-order-service,loss,2,late_window,0.5,0.0,1.0,1.0,0.6,6646,4963,3367,1684
RE2-TT,ts-order-service,loss,2,late_window,1.0,0.0,1.0,1.0,0.6,6646,6646,3367,3367
RE2-TT,ts-order-service,loss,3,random,0.1,1.0,1.0,1.0,1.0,6648,3658,3322,332
RE2-TT,ts-order-service,loss,3,random,0.25,1.0,1.0,1.0,1.0,6648,4156,3322,830
RE2-TT,ts-order-service,loss,3,random,0.5,0.0,1.0,1.0,0.8,6648,4987,3322,1661
RE2-TT,ts-order-service,loss,3,random,1.0,0.0,1.0,1.0,0.6,6648,6648,3322,3322
RE2-TT,ts-order-service,loss,3,early_window,0.1,0.0,0.0,0.0,0.0,6648,3658,3322,332
RE2-TT,ts-order-service,loss,3,early_window,0.25,0.0,0.0,0.0,0.0,6648,4156,3322,830
RE2-TT,ts-order-service,loss,3,early_window,0.5,0.0,0.0,1.0,0.4,6648,4987,3322,1661
RE2-TT,ts-order-service,loss,3,early_window,1.0,0.0,1.0,1.0,0.6,6648,6648,3322,3322
RE2-TT,ts-order-service,loss,3,late_window,0.1,0.0,1.0,1.0,0.6,6648,3658,3322,332
RE2-TT,ts-order-service,loss,3,late_window,0.25,0.0,1.0,1.0,0.6,6648,4156,3322,830
RE2-TT,ts-order-service,loss,3,late_window,0.5,0.0,1.0,1.0,0.6,6648,4987,3322,1661
RE2-TT,ts-order-service,loss,3,late_window,1.0,0.0,1.0,1.0,0.6,6648,6648,3322,3322
RE2-TT,ts-order-service,disk,1,random,0.1,1.0,1.0,1.0,1.0,6547,3585,3291,329
RE2-TT,ts-order-service,disk,1,random,0.25,1.0,1.0,1.0,1.0,6547,4079,3291,823
RE2-TT,ts-order-service,disk,1,random,0.5,1.0,1.0,1.0,1.0,6547,4902,3291,1646
RE2-TT,ts-order-service,disk,1,random,1.0,1.0,1.0,1.0,1.0,6547,6547,3291,3291
RE2-TT,ts-order-service,disk,1,early_window,0.1,0.0,0.0,0.0,0.0,6547,3585,3291,329
RE2-TT,ts-order-service,disk,1,early_window,0.25,0.0,1.0,1.0,0.6,6547,4079,3291,823
RE2-TT,ts-order-service,disk,1,early_window,0.5,1.0,1.0,1.0,1.0,6547,4902,3291,1646
RE2-TT,ts-order-service,disk,1,early_window,1.0,1.0,1.0,1.0,1.0,6547,6547,3291,3291
RE2-TT,ts-order-service,disk,1,late_window,0.1,1.0,1.0,1.0,1.0,6547,3585,3291,329
RE2-TT,ts-order-service,disk,1,late_window,0.25,1.0,1.0,1.0,1.0,6547,4079,3291,823
RE2-TT,ts-order-service,disk,1,late_window,0.5,1.0,1.0,1.0,1.0,6547,4902,3291,1646
RE2-TT,ts-order-service,disk,1,late_window,1.0,1.0,1.0,1.0,1.0,6547,6547,3291,3291
RE2-TT,ts-order-service,mem,1,random,0.1,0.0,1.0,1.0,0.8,6211,3416,3105,310
RE2-TT,ts-order-service,mem,1,random,0.25,0.0,1.0,1.0,0.8,6211,3882,3105,776
RE2-TT,ts-order-service,mem,1,random,0.5,0.0,1.0,1.0,0.8,6211,4658,3105,1552
RE2-TT,ts-order-service,mem,1,random,1.0,0.0,1.0,1.0,0.8,6211,6211,3105,3105
RE2-TT,ts-order-service,mem,1,early_window,0.1,0.0,1.0,1.0,0.8,6211,3416,3105,310
RE2-TT,ts-order-service,mem,1,early_window,0.25,0.0,1.0,1.0,0.8,6211,3882,3105,776
RE2-TT,ts-order-service,mem,1,early_window,0.5,0.0,1.0,1.0,0.8,6211,4658,3105,1552
RE2-TT,ts-order-service,mem,1,early_window,1.0,0.0,1.0,1.0,0.8,6211,6211,3105,3105
RE2-TT,ts-order-service,mem,1,late_window,0.1,1.0,1.0,1.0,1.0,6211,3416,3105,310
RE2-TT,ts-order-service,mem,1,late_window,0.25,1.0,1.0,1.0,1.0,6211,3882,3105,776
RE2-TT,ts-order-service,mem,1,late_window,0.5,0.0,1.0,1.0,0.8,6211,4658,3105,1552
RE2-TT,ts-order-service,mem,1,late_window,1.0,0.0,1.0,1.0,0.8,6211,6211,3105,3105
RE2-TT,ts-order-service,mem,2,random,0.1,1.0,1.0,1.0,1.0,6639,3690,3277,328
RE2-TT,ts-order-service,mem,2,random,0.25,1.0,1.0,1.0,1.0,6639,4181,3277,819
RE2-TT,ts-order-service,mem,2,random,0.5,1.0,1.0,1.0,1.0,6639,5000,3277,1638
RE2-TT,ts-order-service,mem,2,random,1.0,1.0,1.0,1.0,1.0,6639,6639,3277,3277
RE2-TT,ts-order-service,mem,2,early_window,0.1,1.0,1.0,1.0,1.0,6639,3690,3277,328
RE2-TT,ts-order-service,mem,2,early_window,0.25,1.0,1.0,1.0,1.0,6639,4181,3277,819
RE2-TT,ts-order-service,mem,2,early_window,0.5,1.0,1.0,1.0,1.0,6639,5000,3277,1638
RE2-TT,ts-order-service,mem,2,early_window,1.0,1.0,1.0,1.0,1.0,6639,6639,3277,3277
RE2-TT,ts-order-service,mem,2,late_window,0.1,1.0,1.0,1.0,1.0,6639,3690,3277,328
RE2-TT,ts-order-service,mem,2,late_window,0.25,1.0,1.0,1.0,1.0,6639,4181,3277,819
RE2-TT,ts-order-service,mem,2,late_window,0.5,1.0,1.0,1.0,1.0,6639,5000,3277,1638
RE2-TT,ts-order-service,mem,2,late_window,1.0,1.0,1.0,1.0,1.0,6639,6639,3277,3277
RE2-TT,ts-order-service,loss,1,random,0.1,1.0,1.0,1.0,1.0,6527,3604,3248,325
RE2-TT,ts-order-service,loss,1,random,0.25,1.0,1.0,1.0,1.0,6527,4091,3248,812
RE2-TT,ts-order-service,loss,1,random,0.5,0.0,1.0,1.0,0.8,6527,4903,3248,1624
RE2-TT,ts-order-service,loss,1,random,1.0,0.0,1.0,1.0,0.8,6527,6527,3248,3248
RE2-TT,ts-order-service,loss,1,early_window,0.1,0.0,1.0,1.0,0.6,6527,3604,3248,325
RE2-TT,ts-order-service,loss,1,early_window,0.25,0.0,1.0,1.0,0.6,6527,4091,3248,812
RE2-TT,ts-order-service,loss,1,early_window,0.5,0.0,1.0,1.0,0.6,6527,4903,3248,1624
RE2-TT,ts-order-service,loss,1,early_window,1.0,0.0,1.0,1.0,0.8,6527,6527,3248,3248
RE2-TT,ts-order-service,loss,1,late_window,0.1,0.0,0.0,0.0,0.0,6527,3604,3248,325
RE2-TT,ts-order-service,loss,1,late_window,0.25,0.0,1.0,1.0,0.8,6527,4091,3248,812
RE2-TT,ts-order-service,loss,1,late_window,0.5,1.0,1.0,1.0,1.0,6527,4903,3248,1624
RE2-TT,ts-order-service,loss,1,late_window,1.0,0.0,1.0,1.0,0.8,6527,6527,3248,3248
RE2-TT,ts-order-service,socket,2,random,0.1,1.0,1.0,1.0,1.0,6494,3577,3241,324
RE2-TT,ts-order-service,socket,2,random,0.25,1.0,1.0,1.0,1.0,6494,4063,3241,810
RE2-TT,ts-order-service,socket,2,random,0.5,1.0,1.0,1.0,1.0,6494,4873,3241,1620
RE2-TT,ts-order-service,socket,2,random,1.0,1.0,1.0,1.0,1.0,6494,6494,3241,3241
RE2-TT,ts-order-service,socket,2,early_window,0.1,0.0,1.0,1.0,0.8,6494,3577,3241,324
RE2-TT,ts-order-service,socket,2,early_window,0.25,1.0,1.0,1.0,1.0,6494,4063,3241,810
RE2-TT,ts-order-service,socket,2,early_window,0.5,1.0,1.0,1.0,1.0,6494,4873,3241,1620
RE2-TT,ts-order-service,socket,2,early_window,1.0,1.0,1.0,1.0,1.0,6494,6494,3241,3241
RE2-TT,ts-order-service,socket,2,late_window,0.1,1.0,1.0,1.0,1.0,6494,3577,3241,324
RE2-TT,ts-order-service,socket,2,late_window,0.25,1.0,1.0,1.0,1.0,6494,4063,3241,810
RE2-TT,ts-order-service,socket,2,late_window,0.5,1.0,1.0,1.0,1.0,6494,4873,3241,1620
RE2-TT,ts-order-service,socket,2,late_window,1.0,1.0,1.0,1.0,1.0,6494,6494,3241,3241
RE2-TT,ts-order-service,mem,3,random,0.1,0.0,1.0,1.0,0.8,6264,3471,3103,310
RE2-TT,ts-order-service,mem,3,random,0.25,0.0,1.0,1.0,0.8,6264,3937,3103,776
RE2-TT,ts-order-service,mem,3,random,0.5,0.0,1.0,1.0,0.8,6264,4713,3103,1552
RE2-TT,ts-order-service,mem,3,random,1.0,0.0,1.0,1.0,0.8,6264,6264,3103,3103
RE2-TT,ts-order-service,mem,3,early_window,0.1,0.0,1.0,1.0,0.8,6264,3471,3103,310
RE2-TT,ts-order-service,mem,3,early_window,0.25,0.0,1.0,1.0,0.8,6264,3937,3103,776
RE2-TT,ts-order-service,mem,3,early_window,0.5,0.0,1.0,1.0,0.8,6264,4713,3103,1552
RE2-TT,ts-order-service,mem,3,early_window,1.0,0.0,1.0,1.0,0.8,6264,6264,3103,3103
RE2-TT,ts-order-service,mem,3,late_window,0.1,0.0,1.0,1.0,0.8,6264,3471,3103,310
RE2-TT,ts-order-service,mem,3,late_window,0.25,0.0,1.0,1.0,0.8,6264,3937,3103,776
RE2-TT,ts-order-service,mem,3,late_window,0.5,0.0,1.0,1.0,0.8,6264,4713,3103,1552
RE2-TT,ts-order-service,mem,3,late_window,1.0,0.0,1.0,1.0,0.8,6264,6264,3103,3103
RE2-TT,ts-route-service,cpu,2,random,0.1,1.0,1.0,1.0,1.0,6639,3665,3304,330
RE2-TT,ts-route-service,cpu,2,random,0.25,1.0,1.0,1.0,1.0,6639,4161,3304,826
RE2-TT,ts-route-service,cpu,2,random,0.5,1.0,1.0,1.0,1.0,6639,4987,3304,1652
RE2-TT,ts-route-service,cpu,2,random,1.0,1.0,1.0,1.0,1.0,6639,6639,3304,3304
RE2-TT,ts-route-service,cpu,2,early_window,0.1,1.0,1.0,1.0,1.0,6639,3665,3304,330
RE2-TT,ts-route-service,cpu,2,early_window,0.25,1.0,1.0,1.0,1.0,6639,4161,3304,826
RE2-TT,ts-route-service,cpu,2,early_window,0.5,1.0,1.0,1.0,1.0,6639,4987,3304,1652
RE2-TT,ts-route-service,cpu,2,early_window,1.0,1.0,1.0,1.0,1.0,6639,6639,3304,3304
RE2-TT,ts-route-service,cpu,2,late_window,0.1,1.0,1.0,1.0,1.0,6639,3665,3304,330
RE2-TT,ts-route-service,cpu,2,late_window,0.25,1.0,1.0,1.0,1.0,6639,4161,3304,826
RE2-TT,ts-route-service,cpu,2,late_window,0.5,1.0,1.0,1.0,1.0,6639,4987,3304,1652
RE2-TT,ts-route-service,cpu,2,late_window,1.0,1.0,1.0,1.0,1.0,6639,6639,3304,3304
RE2-TT,ts-route-service,cpu,3,random,0.1,1.0,1.0,1.0,1.0,6643,3659,3316,332
RE2-TT,ts-route-service,cpu,3,random,0.25,1.0,1.0,1.0,1.0,6643,4156,3316,829
RE2-TT,ts-route-service,cpu,3,random,0.5,1.0,1.0,1.0,1.0,6643,4985,3316,1658
RE2-TT,ts-route-service,cpu,3,random,1.0,1.0,1.0,1.0,1.0,6643,6643,3316,3316
RE2-TT,ts-route-service,cpu,3,early_window,0.1,1.0,1.0,1.0,1.0,6643,3659,3316,332
RE2-TT,ts-route-service,cpu,3,early_window,0.25,1.0,1.0,1.0,1.0,6643,4156,3316,829
RE2-TT,ts-route-service,cpu,3,early_window,0.5,1.0,1.0,1.0,1.0,6643,4985,3316,1658
RE2-TT,ts-route-service,cpu,3,early_window,1.0,1.0,1.0,1.0,1.0,6643,6643,3316,3316
RE2-TT,ts-route-service,cpu,3,late_window,0.1,1.0,1.0,1.0,1.0,6643,3659,3316,332
RE2-TT,ts-route-service,cpu,3,late_window,0.25,1.0,1.0,1.0,1.0,6643,4156,3316,829
RE2-TT,ts-route-service,cpu,3,late_window,0.5,1.0,1.0,1.0,1.0,6643,4985,3316,1658
RE2-TT,ts-route-service,cpu,3,late_window,1.0,1.0,1.0,1.0,1.0,6643,6643,3316,3316
RE2-TT,ts-route-service,cpu,1,random,0.1,1.0,1.0,1.0,1.0,6259,3590,2965,296
RE2-TT,ts-route-service,cpu,1,random,0.25,1.0,1.0,1.0,1.0,6259,4035,2965,741
RE2-TT,ts-route-service,cpu,1,random,0.5,1.0,1.0,1.0,1.0,6259,4776,2965,1482
RE2-TT,ts-route-service,cpu,1,random,1.0,1.0,1.0,1.0,1.0,6259,6259,2965,2965
RE2-TT,ts-route-service,cpu,1,early_window,0.1,1.0,1.0,1.0,1.0,6259,3590,2965,296
RE2-TT,ts-route-service,cpu,1,early_window,0.25,1.0,1.0,1.0,1.0,6259,4035,2965,741
RE2-TT,ts-route-service,cpu,1,early_window,0.5,1.0,1.0,1.0,1.0,6259,4776,2965,1482
RE2-TT,ts-route-service,cpu,1,early_window,1.0,1.0,1.0,1.0,1.0,6259,6259,2965,2965
RE2-TT,ts-route-service,cpu,1,late_window,0.1,1.0,1.0,1.0,1.0,6259,3590,2965,296
RE2-TT,ts-route-service,cpu,1,late_window,0.25,1.0,1.0,1.0,1.0,6259,4035,2965,741
RE2-TT,ts-route-service,cpu,1,late_window,0.5,1.0,1.0,1.0,1.0,6259,4776,2965,1482
RE2-TT,ts-route-service,cpu,1,late_window,1.0,1.0,1.0,1.0,1.0,6259,6259,2965,2965
RE2-TT,ts-order-service,socket,1,random,0.1,1.0,1.0,1.0,1.0,6565,3626,3266,327
RE2-TT,ts-order-service,socket,1,random,0.25,1.0,1.0,1.0,1.0,6565,4115,3266,816
RE2-TT,ts-order-service,socket,1,random,0.5,1.0,1.0,1.0,1.0,6565,4932,3266,1633
RE2-TT,ts-order-service,socket,1,random,1.0,1.0,1.0,1.0,1.0,6565,6565,3266,3266
RE2-TT,ts-order-service,socket,1,early_window,0.1,1.0,1.0,1.0,1.0,6565,3626,3266,327
RE2-TT,ts-order-service,socket,1,early_window,0.25,1.0,1.0,1.0,1.0,6565,4115,3266,816
RE2-TT,ts-order-service,socket,1,early_window,0.5,1.0,1.0,1.0,1.0,6565,4932,3266,1633
RE2-TT,ts-order-service,socket,1,early_window,1.0,1.0,1.0,1.0,1.0,6565,6565,3266,3266
RE2-TT,ts-order-service,socket,1,late_window,0.1,1.0,1.0,1.0,1.0,6565,3626,3266,327
RE2-TT,ts-order-service,socket,1,late_window,0.25,1.0,1.0,1.0,1.0,6565,4115,3266,816
RE2-TT,ts-order-service,socket,1,late_window,0.5,1.0,1.0,1.0,1.0,6565,4932,3266,1633
RE2-TT,ts-order-service,socket,1,late_window,1.0,1.0,1.0,1.0,1.0,6565,6565,3266,3266
RE2-TT,ts-order-service,socket,3,random,0.1,0.0,1.0,1.0,0.8,6617,3673,3271,327
RE2-TT,ts-order-service,socket,3,random,0.25,0.0,1.0,1.0,0.8,6617,4164,3271,818
RE2-TT,ts-order-service,socket,3,random,0.5,0.0,1.0,1.0,0.8,6617,4982,3271,1636
RE2-TT,ts-order-service,socket,3,random,1.0,0.0,1.0,1.0,0.8,6617,6617,3271,3271
RE2-TT,ts-order-service,socket,3,early_window,0.1,0.0,1.0,1.0,0.8,6617,3673,3271,327
RE2-TT,ts-order-service,socket,3,early_window,0.25,0.0,1.0,1.0,0.8,6617,4164,3271,818
RE2-TT,ts-order-service,socket,3,early_window,0.5,0.0,1.0,1.0,0.8,6617,4982,3271,1636
RE2-TT,ts-order-service,socket,3,early_window,1.0,0.0,1.0,1.0,0.8,6617,6617,3271,3271
RE2-TT,ts-order-service,socket,3,late_window,0.1,0.0,1.0,1.0,0.8,6617,3673,3271,327
RE2-TT,ts-order-service,socket,3,late_window,0.25,0.0,1.0,1.0,0.8,6617,4164,3271,818
RE2-TT,ts-order-service,socket,3,late_window,0.5,0.0,1.0,1.0,0.8,6617,4982,3271,1636
RE2-TT,ts-order-service,socket,3,late_window,1.0,0.0,1.0,1.0,0.8,6617,6617,3271,3271
RE2-TT,ts-route-service,delay,1,random,0.1,1.0,1.0,1.0,1.0,5748,3598,2389,239
RE2-TT,ts-route-service,delay,1,random,0.25,1.0,1.0,1.0,1.0,5748,3956,2389,597
RE2-TT,ts-route-service,delay,1,random,0.5,1.0,1.0,1.0,1.0,5748,4553,2389,1194
RE2-TT,ts-route-service,delay,1,random,1.0,1.0,1.0,1.0,1.0,5748,5748,2389,2389
RE2-TT,ts-route-service,delay,1,early_window,0.1,1.0,1.0,1.0,1.0,5748,3598,2389,239
RE2-TT,ts-route-service,delay,1,early_window,0.25,1.0,1.0,1.0,1.0,5748,3956,2389,597
RE2-TT,ts-route-service,delay,1,early_window,0.5,1.0,1.0,1.0,1.0,5748,4553,2389,1194
RE2-TT,ts-route-service,delay,1,early_window,1.0,1.0,1.0,1.0,1.0,5748,5748,2389,2389
RE2-TT,ts-route-service,delay,1,late_window,0.1,1.0,1.0,1.0,1.0,5748,3598,2389,239
RE2-TT,ts-route-service,delay,1,late_window,0.25,1.0,1.0,1.0,1.0,5748,3956,2389,597
RE2-TT,ts-route-service,delay,1,late_window,0.5,1.0,1.0,1.0,1.0,5748,4553,2389,1194
RE2-TT,ts-route-service,delay,1,late_window,1.0,1.0,1.0,1.0,1.0,5748,5748,2389,2389
RE2-TT,ts-route-service,delay,2,random,0.1,1.0,1.0,1.0,1.0,5774,3628,2384,238
RE2-TT,ts-route-service,delay,2,random,0.25,1.0,1.0,1.0,1.0,5774,3986,2384,596
RE2-TT,ts-route-service,delay,2,random,0.5,1.0,1.0,1.0,1.0,5774,4582,2384,1192
RE2-TT,ts-route-service,delay,2,random,1.0,1.0,1.0,1.0,1.0,5774,5774,2384,2384
RE2-TT,ts-route-service,delay,2,early_window,0.1,1.0,1.0,1.0,1.0,5774,3628,2384,238
